"seqnames","start","end","width","strand","num_vars"
"chr1",180199487,180199602,116,"*",0
"chr1",180227004,180227728,725,"*",7
"chr1",180228843,180228961,119,"*",3
"chr1",180229381,180229487,107,"*",2
"chr1",180229842,180230065,224,"*",1
"chr1",180232524,180233709,1186,"*",8
"chr1",180234989,180235209,221,"*",2
"chr1",180235911,180235978,68,"*",0
"chr1",180238873,180239222,350,"*",3
"chr1",180240731,180240945,215,"*",2
"chr1",180245614,180245757,144,"*",2
"chr1",180245864,180245950,87,"*",0
"chr1",180246877,180246891,15,"*",0
"chr1",180248071,180248150,80,"*",1
"chr1",180253038,180253138,101,"*",1
"chr1",180256223,180256300,78,"*",1
"chr1",180262956,180263008,53,"*",1
"chr1",180263380,180263438,59,"*",0
"chr1",180326970,180328231,1262,"*",13
"chr1",180330485,180330779,295,"*",1
"chr1",180332112,180334230,2119,"*",11
"chr1",180412674,180412773,100,"*",0
"chr1",180413787,180414000,214,"*",0
"chr1",180418154,180418358,205,"*",2
"chr1",180420258,180420359,102,"*",0
"chr1",180421275,180421346,72,"*",2
"chr1",180421675,180424802,3128,"*",25
"chr1",180432387,180438363,5977,"*",92
"chr1",180438456,180438460,5,"*",0
"chr1",180439106,180439114,9,"*",0
"chr1",180442540,180442723,184,"*",0
"chr1",180483128,180483504,377,"*",1
"chr1",180568955,180569153,199,"*",0
"chr1",180573652,180573817,166,"*",0
"chr1",180577583,180577698,116,"*",1
"chr1",180579154,180579368,215,"*",0
"chr1",180580533,180580635,103,"*",0
"chr1",180582758,180582874,117,"*",1
"chr1",180583730,180583906,177,"*",2
"chr1",180585843,180585990,148,"*",0
"chr1",180587201,180587401,201,"*",3
"chr1",180587921,180588160,240,"*",1
"chr1",180588359,180588427,69,"*",0
"chr1",180588650,180588782,133,"*",0
"chr1",180589398,180589593,196,"*",1
"chr1",180591218,180591346,129,"*",0
"chr1",180592848,180592931,84,"*",1
"chr1",180594043,180594165,123,"*",0
"chr1",180594655,180594783,129,"*",1
"chr1",180597290,180597388,99,"*",0
"chr1",180598211,180598363,153,"*",0
"chr1",180598953,180599080,128,"*",0
"chr1",180599593,180599654,62,"*",0
"chr1",180600096,180600210,115,"*",0
"chr1",180600450,180601253,804,"*",4
"chr1",180641150,180641397,248,"*",0
"chr1",180648301,180648333,33,"*",0
"chr1",180650742,180650836,95,"*",0
"chr1",180651862,180651966,105,"*",0
"chr1",180659063,180659196,134,"*",0
"chr1",180661477,180661602,126,"*",1
"chr1",180665783,180665940,158,"*",2
"chr1",180667325,180667458,134,"*",1
"chr1",180668764,180668883,120,"*",1
"chr1",180669132,180669233,102,"*",0
"chr1",180674064,180674144,81,"*",0
"chr1",180681100,180681626,527,"*",8
"chr1",180687960,180688139,180,"*",1
"chr1",180688263,180688360,98,"*",0
"chr1",180689268,180690518,1251,"*",10
"chr1",180693043,180694921,1879,"*",22
"chr1",180696620,180697034,415,"*",1
"chr1",180726043,180726378,336,"*",1
"chr1",180733166,180733307,142,"*",0
"chr1",180734377,180734517,141,"*",1
"chr1",180736692,180736850,159,"*",2
"chr1",180738463,180738637,175,"*",1
"chr1",180745071,180745257,187,"*",0
"chr1",180746794,180747078,285,"*",1
"chr1",180752159,180754203,2045,"*",8
"chr1",180800832,180803908,3077,"*",43
"chr1",180808275,180809483,1209,"*",25
"chr1",180809748,180810270,523,"*",5
"chr1",180811799,180811986,188,"*",1
"chr1",180812690,180812786,97,"*",1
"chr1",180813471,180813632,162,"*",1
"chr1",180813776,180816688,2913,"*",36
"chr1",180816729,180816859,131,"*",0
"chr1",180832769,180832876,108,"*",0
"chr1",180851151,180851292,142,"*",1
"chr1",180855803,180855920,118,"*",5
"chr1",180858123,180858234,112,"*",0
"chr1",180859901,180860070,170,"*",2
"chr1",180861098,180861218,121,"*",0
"chr1",180862358,180862841,484,"*",10
"chr1",180866072,180868097,2026,"*",31
"chr1",180893108,180893433,326,"*",5
"chr1",180894135,180894381,247,"*",2
"chr1",180894458,180894841,384,"*",4
"chr1",180897450,180899103,1654,"*",16
"chr1",180904274,180904530,257,"*",1
"chr1",180904744,180904814,71,"*",2
"chr1",180905874,180906053,180,"*",2
"chr1",180906163,180906384,222,"*",1
"chr1",180906595,180906687,93,"*",0
"chr1",180906790,180906953,164,"*",0
"chr1",180907477,180908087,611,"*",12
"chr1",180935022,180935359,338,"*",2
"chr1",180936547,180936793,247,"*",3
"chr1",180936871,180937254,384,"*",9
"chr1",180937612,180938400,789,"*",6
"chr1",180942344,180942559,216,"*",3
"chr1",180942574,180942689,116,"*",2
"chr1",180944035,180944096,62,"*",0
"chr1",180945906,180946439,534,"*",2
"chr1",180946566,180946765,200,"*",2
"chr1",180948813,180948892,80,"*",0
"chr1",180952064,180952382,319,"*",6
"chr1",180952852,180953018,167,"*",2
"chr1",180954808,180954950,143,"*",0
"chr1",180955993,180956044,52,"*",1
"chr1",180956420,180956528,109,"*",1
"chr1",180957977,180958149,173,"*",2
"chr1",180960067,180960506,440,"*",10
"chr1",180960735,180960858,124,"*",1
"chr1",180961048,180961181,134,"*",1
"chr1",180962347,180962484,138,"*",1
"chr1",180962999,180963152,154,"*",2
"chr1",180965540,180965646,107,"*",2
"chr1",180965744,180965830,87,"*",1
"chr1",180966468,180966530,63,"*",0
"chr1",180968745,180968907,163,"*",1
"chr1",180970180,180970285,106,"*",1
"chr1",180971967,180972134,168,"*",2
"chr1",180972716,180972831,116,"*",2
"chr1",180973140,180973202,63,"*",3
"chr1",180974169,180975112,944,"*",14
"chr1",180976155,180976281,127,"*",7
"chr1",180989554,180989980,427,"*",4
"chr1",180990393,180990518,126,"*",1
"chr1",180991933,180992041,109,"*",1
"chr1",180993879,180994087,209,"*",0
"chr1",180994628,180994757,130,"*",1
"chr1",180995949,180996176,228,"*",4
"chr1",180999723,180999903,181,"*",2
"chr1",181001799,181001986,188,"*",1
"chr1",181017427,181017569,143,"*",2
"chr1",181020768,181020904,137,"*",2
"chr1",181051237,181051400,164,"*",1
"chr1",181054757,181055499,743,"*",10
"chr1",181059677,181060667,991,"*",6
"chr1",181093423,181093909,487,"*",13
"chr1",181094984,181095054,71,"*",0
"chr1",181097136,181097224,89,"*",2
"chr1",181099127,181099203,77,"*",0
"chr1",181101529,181101635,107,"*",2
"chr1",181105072,181105171,100,"*",1
"chr1",181106860,181106979,120,"*",2
"chr1",181109160,181109222,63,"*",0
"chr1",181112288,181112392,105,"*",0
"chr1",181114083,181114301,219,"*",1
"chr1",181117436,181117685,250,"*",1
"chr1",181120355,181120499,145,"*",0
"chr1",181123867,181123984,118,"*",0
"chr1",181126938,181127039,102,"*",0
"chr1",181129509,181129643,135,"*",0
"chr1",181130394,181130470,77,"*",0
"chr1",181130738,181130870,133,"*",0
"chr1",181134792,181135064,273,"*",6
"chr1",181136873,181136930,58,"*",2
"chr1",181139071,181139167,97,"*",1
"chr1",181139254,181139306,53,"*",0
"chr1",181142326,181142399,74,"*",0
"chr1",181144051,181144157,107,"*",1
"chr1",181150931,181151061,131,"*",0
"chr1",181153735,181153803,69,"*",0
"chr1",181154738,181154904,167,"*",1
"chr1",181155720,181155971,252,"*",1
"chr1",181162075,181162215,141,"*",0
"chr1",181166181,181168994,2814,"*",44
"chr1",181173228,181177831,4604,"*",27
"chr1",181180407,181180648,242,"*",0
"chr1",181181304,181181489,186,"*",0
"chr1",181182307,181182566,260,"*",5
"chr1",181182769,181182898,130,"*",0
"chr1",181183727,181183805,79,"*",0
"chr1",181184251,181184396,146,"*",1
"chr1",181185948,181186067,120,"*",1
"chr1",181187421,181187746,326,"*",1
"chr1",181191761,181192245,485,"*",7
"chr1",181197575,181197731,157,"*",0
"chr1",181198742,181198944,203,"*",3
"chr1",181203024,181203251,228,"*",0
"chr1",181209003,181209107,105,"*",0
"chr1",181209213,181209312,100,"*",0
"chr1",181211076,181211552,477,"*",1
"chr1",181225986,181228498,2513,"*",48
"chr1",181241945,181242367,423,"*",5
"chr1",181352628,181353506,879,"*",8
"chr1",181400464,181400756,293,"*",5
"chr1",181406467,181406535,69,"*",3
"chr1",181409629,181409733,105,"*",3
"chr1",181431723,181431760,38,"*",0
"chr1",181432112,181432400,289,"*",4
"chr1",181449970,181450082,113,"*",0
"chr1",181454595,181454738,144,"*",0
"chr1",181459225,181460641,1417,"*",15
"chr1",181509633,181511451,1819,"*",27
"chr1",181738988,181739109,122,"*",1
"chr1",181741036,181741333,298,"*",4
"chr1",181742740,181742963,224,"*",8
"chr1",181744733,181744841,109,"*",0
"chr1",181745862,181745987,126,"*",2
"chr1",181747185,181747279,95,"*",1
"chr1",181750077,181750236,160,"*",1
"chr1",181752021,181752152,132,"*",1
"chr1",181752516,181752611,96,"*",3
"chr1",181755243,181755444,202,"*",1
"chr1",181757192,181757407,216,"*",3
"chr1",181763246,181763476,231,"*",2
"chr1",181763850,181763971,122,"*",1
"chr1",181769415,181769674,260,"*",2
"chr1",181813607,181813700,94,"*",0
"chr1",181815316,181817018,1703,"*",14
"chr1",181817265,181817387,123,"*",1
"chr1",181817489,181817569,81,"*",0
"chr1",181818840,181819008,169,"*",0
"chr1",181819864,181819989,126,"*",0
"chr1",181820674,181820777,104,"*",3
"chr1",181821436,181821627,192,"*",0
"chr1",181825622,181825676,55,"*",0
"chr1",181828712,181828908,197,"*",0
"chr1",181831542,181831734,193,"*",0
"chr1",181832149,181832232,84,"*",1
"chr1",181836058,181836288,231,"*",7
"chr1",181838378,181838556,179,"*",1
"chr1",181840453,181840568,116,"*",5
"chr1",181842288,181842401,114,"*",0
"chr1",181851574,181852818,1245,"*",13
"chr1",181853092,181853189,98,"*",2
"chr1",181904445,181905897,1453,"*",8
"chr1",181906387,181906444,58,"*",0
"chr1",181908298,181908376,79,"*",0
"chr1",181913307,181913373,67,"*",0
"chr1",181917199,181917247,49,"*",1
"chr1",181918258,181918315,58,"*",1
"chr1",181918438,181918583,146,"*",0
"chr1",181919325,181919629,305,"*",2
"chr1",181921658,181922500,843,"*",2
"chr1",181923560,181923840,281,"*",1
"chr1",181930678,181930762,85,"*",0
"chr1",181931174,181931185,12,"*",0
"chr1",181935660,181935716,57,"*",0
"chr1",181945041,181945052,12,"*",0
"chr1",181956394,181956571,178,"*",0
"chr1",181961754,181961919,166,"*",2
"chr1",182019530,182019980,451,"*",1
"chr1",182124737,182124975,239,"*",5
"chr1",182128684,182128752,69,"*",0
"chr1",182131336,182132407,1072,"*",17
"chr1",182157144,182158319,1176,"*",20
"chr1",182275772,182276893,1122,"*",8
"chr1",182278497,182279718,1222,"*",9
"chr1",182282161,182282224,64,"*",0
"chr1",182282622,182282804,183,"*",3
"chr1",182313102,182317285,4184,"*",49
"chr1",182317810,182318005,196,"*",0
"chr1",182326254,182326392,139,"*",1
"chr1",182329874,182329983,110,"*",0
"chr1",182341323,182341606,284,"*",4
"chr1",182392543,182393535,993,"*",10
"chr1",182408619,182409020,402,"*",7
"chr1",182409172,182409450,279,"*",2
"chr1",182428894,182429041,148,"*",0
"chr1",182431559,182431672,114,"*",1
"chr1",182435352,182435434,83,"*",1
"chr1",182436898,182436999,102,"*",1
"chr1",182440837,182441011,175,"*",0
"chr1",182441622,182441803,182,"*",1
"chr1",182442133,182442297,165,"*",4
"chr1",182442633,182442861,229,"*",3
"chr1",182444325,182444432,108,"*",2
"chr1",182444661,182444809,149,"*",2
"chr1",182446274,182446736,463,"*",1
"chr1",182448401,182449179,779,"*",10
"chr1",182452655,182452792,138,"*",1
"chr1",182453698,182453831,134,"*",0
"chr1",182455697,182455863,167,"*",2
"chr1",182458760,182458959,200,"*",2
"chr1",182461687,182462432,746,"*",2
"chr1",182467256,182468235,980,"*",9
"chr1",182470179,182470237,59,"*",0
"chr1",182470679,182470795,117,"*",2
"chr1",182472521,182472599,79,"*",1
"chr1",182472924,182472992,69,"*",0
"chr1",182473882,182473946,65,"*",1
"chr1",182477251,182477308,58,"*",0
"chr1",182478548,182478613,66,"*",0
"chr1",182479706,182479742,37,"*",0
"chr1",182481447,182481658,212,"*",1
"chr1",182482536,182482547,12,"*",0
"chr1",182484203,182484372,170,"*",3
"chr1",182486544,182486704,161,"*",1
"chr1",182487715,182487789,75,"*",1
"chr1",182488994,182489079,86,"*",0
"chr1",182489965,182490048,84,"*",1
"chr1",182490867,182491035,169,"*",0
"chr1",182492062,182492195,134,"*",2
"chr1",182492752,182492870,119,"*",0
"chr1",182512207,182512276,70,"*",0
"chr1",182517118,182517495,378,"*",2
"chr1",182565007,182565297,291,"*",4
"chr1",182571933,182572002,70,"*",1
"chr1",182596947,182597065,119,"*",1
"chr1",182597575,182597708,134,"*",1
"chr1",182598662,182598830,169,"*",0
"chr1",182599542,182599625,84,"*",0
"chr1",182602029,182602114,86,"*",0
"chr1",182603647,182603721,75,"*",0
"chr1",182604440,182604600,161,"*",2
"chr1",182605233,182606526,1294,"*",24
"chr1",182607594,182607769,176,"*",0
"chr1",182611089,182611100,12,"*",0
"chr1",182613326,182613537,212,"*",2
"chr1",182614789,182614825,37,"*",1
"chr1",182620150,182620218,69,"*",2
"chr1",182622461,182622518,58,"*",2
"chr1",182623919,182623983,65,"*",0
"chr1",182627536,182627604,69,"*",1
"chr1",182627978,182628056,79,"*",0
"chr1",182628599,182628715,117,"*",0
"chr1",182630102,182630160,59,"*",0
"chr1",182632084,182632352,269,"*",6
"chr1",182747126,182749180,2055,"*",18
"chr1",182763860,182764396,537,"*",1
"chr1",182764895,182765188,294,"*",0
"chr1",182833063,182833275,213,"*",0
"chr1",182853957,182854130,174,"*",3
"chr1",182858422,182858610,189,"*",0
"chr1",182887340,182887531,192,"*",0
"chr1",182888768,182888912,145,"*",0
"chr1",182891883,182892265,383,"*",1
"chr1",182895199,182896598,1400,"*",15
"chr1",182954788,182954882,95,"*",1
"chr1",182969014,182969141,128,"*",3
"chr1",182972371,182972472,102,"*",3
"chr1",182973171,182976044,2874,"*",23
"chr1",183086264,183089870,3607,"*",15
"chr1",183096244,183096341,98,"*",0
"chr1",183098552,183098649,98,"*",0
"chr1",183098920,183099047,128,"*",0
"chr1",183099917,183100040,124,"*",0
"chr1",183107118,183107147,30,"*",1
"chr1",183135355,183135876,522,"*",2
"chr1",183147380,183147461,82,"*",0
"chr1",183173496,183173623,128,"*",0
"chr1",183202952,183203039,88,"*",1
"chr1",183221323,183221529,207,"*",0
"chr1",183276342,183278438,2097,"*",11
"chr1",183279470,183279629,160,"*",0
"chr1",183280800,183280950,151,"*",0
"chr1",183281215,183281296,82,"*",1
"chr1",183282486,183282571,86,"*",1
"chr1",183284133,183284222,90,"*",2
"chr1",183285037,183285142,106,"*",1
"chr1",183286126,183286198,73,"*",0
"chr1",183287741,183287836,96,"*",0
"chr1",183291907,183292003,97,"*",0
"chr1",183292475,183292581,107,"*",0
"chr1",183294334,183294450,117,"*",0
"chr1",183294777,183294864,88,"*",0
"chr1",183296903,183297008,106,"*",0
"chr1",183297060,183297628,569,"*",0
"chr1",183304678,183304747,70,"*",0
"chr1",183306424,183306477,54,"*",0
"chr1",183306885,183306939,55,"*",0
"chr1",183313661,183313724,64,"*",0
"chr1",183313979,183314082,104,"*",0
"chr1",183316580,183316702,123,"*",0
"chr1",183318812,183318934,123,"*",0
"chr1",183322284,183322401,118,"*",0
"chr1",183322489,183324501,2013,"*",2
"chr1",183326725,183327653,929,"*",1
"chr1",183328204,183328345,142,"*",0
"chr1",183329746,183329819,74,"*",0
"chr1",183329923,183329991,69,"*",0
"chr1",183330797,183330934,138,"*",0
"chr1",183331092,183331192,101,"*",0
"chr1",183331304,183331371,68,"*",0
"chr1",183331476,183331511,36,"*",0
"chr1",183331633,183331693,61,"*",0
"chr1",183332826,183332927,102,"*",1
"chr1",183334110,183334248,139,"*",0
"chr1",183334404,183334494,91,"*",0
"chr1",183334583,183334641,59,"*",0
"chr1",183334663,183334702,40,"*",0
"chr1",183334764,183334794,31,"*",0
"chr1",183334874,183334906,33,"*",0
"chr1",183335031,183335158,128,"*",0
"chr1",183335925,183336029,105,"*",0
"chr1",183336454,183336525,72,"*",0
"chr1",183338059,183338169,111,"*",0
"chr1",183338263,183338340,78,"*",0
"chr1",183338573,183338679,107,"*",0
"chr1",183344250,183344385,136,"*",0
"chr1",183345186,183345296,111,"*",0
"chr1",183350964,183351106,143,"*",0
"chr1",183353735,183354127,393,"*",0
"chr1",183354173,183354182,10,"*",0
"chr1",183356349,183359015,2667,"*",18
"chr1",183362045,183362131,87,"*",0
"chr1",183365647,183365780,134,"*",1
"chr1",183369397,183369529,133,"*",0
"chr1",183388981,183389090,110,"*",0
"chr1",183390921,183391044,124,"*",1
"chr1",183395910,183396079,170,"*",0
"chr1",183397780,183397893,114,"*",0
"chr1",183400603,183400801,199,"*",0
"chr1",183402620,183402750,131,"*",0
"chr1",183404327,183404485,159,"*",0
"chr1",183405896,183405962,67,"*",0
"chr1",183406544,183406635,92,"*",1
"chr1",183408416,183408432,17,"*",0
"chr1",183408567,183408581,15,"*",0
"chr1",183408609,183408763,155,"*",0
"chr1",183409235,183409353,119,"*",0
"chr1",183418503,183418829,327,"*",1
"chr1",183423439,183424091,653,"*",2
"chr1",183425055,183425198,144,"*",0
"chr1",183426490,183426821,332,"*",0
"chr1",183427978,183428104,127,"*",1
"chr1",183428554,183428696,143,"*",0
"chr1",183433074,183433155,82,"*",0
"chr1",183435043,183435125,83,"*",1
"chr1",183436209,183437053,845,"*",3
"chr1",183681778,183682194,417,"*",6
"chr1",184013302,184013434,133,"*",2
"chr1",184013618,184013734,117,"*",5
"chr1",184033032,184033998,967,"*",5
"chr1",184034381,184034569,189,"*",1
"chr1",184036801,184037652,852,"*",7
"chr1",184068852,184069223,372,"*",1
"chr1",184074258,184075636,1379,"*",14
"chr1",184580109,184580206,98,"*",0
"chr1",184712497,184713294,798,"*",15
"chr1",184713406,184713518,113,"*",4
"chr1",184718179,184718989,811,"*",12
"chr1",184727140,184727991,852,"*",9
"chr1",184729860,184730044,185,"*",0
"chr1",184730691,184730870,180,"*",2
"chr1",184731559,184732619,1061,"*",6
"chr1",184786776,184787841,1066,"*",16
"chr1",184795234,184795305,72,"*",0
"chr1",184795432,184795493,62,"*",1
"chr1",184801902,184802042,141,"*",0
"chr1",184803218,184803234,17,"*",0
"chr1",184803928,184804090,163,"*",1
"chr1",184807015,184807188,174,"*",3
"chr1",184810846,184811313,468,"*",2
"chr1",184813068,184813883,816,"*",15
"chr1",184819201,184819443,243,"*",6
"chr1",184822335,184823035,701,"*",11
"chr1",184827108,184827267,160,"*",4
"chr1",184827398,184827482,85,"*",2
"chr1",184827785,184827925,141,"*",3
"chr1",184828940,184832716,3777,"*",76
"chr1",184833860,184834028,169,"*",3
"chr1",184841254,184841427,174,"*",1
"chr1",184845546,184845881,336,"*",4
"chr1",184846343,184846451,109,"*",1
"chr1",184858138,184858412,275,"*",3
"chr1",184871926,184874427,2502,"*",41
"chr1",184882686,184883218,533,"*",2
"chr1",184896443,184898878,2436,"*",22
"chr1",184900809,184900853,45,"*",2
"chr1",184905403,184905654,252,"*",2
"chr1",184907083,184907247,165,"*",4
"chr1",184908329,184908429,101,"*",0
"chr1",184911996,184912189,194,"*",0
"chr1",184912482,184912635,154,"*",1
"chr1",184914517,184914629,113,"*",0
"chr1",184916079,184916178,100,"*",0
"chr1",184919310,184919429,120,"*",2
"chr1",184919518,184919754,237,"*",1
"chr1",184921552,184921608,57,"*",1
"chr1",184925816,184925886,71,"*",0
"chr1",184928034,184928099,66,"*",1
"chr1",184929322,184929370,49,"*",0
"chr1",184943206,184943259,54,"*",0
"chr1",184944797,184945000,204,"*",2
"chr1",184999422,184999549,128,"*",0
"chr1",185204168,185204353,186,"*",1
"chr1",185221845,185221909,65,"*",0
"chr1",185232961,185233084,124,"*",0
"chr1",185234121,185234202,82,"*",0
"chr1",185235304,185235351,48,"*",0
"chr1",185235431,185235506,76,"*",1
"chr1",185235960,185236061,102,"*",0
"chr1",185238779,185238878,100,"*",0
"chr1",185240662,185240760,99,"*",0
"chr1",185242907,185243038,132,"*",0
"chr1",185246636,185246784,149,"*",0
"chr1",185247844,185247923,80,"*",1
"chr1",185248013,185248102,90,"*",1
"chr1",185249880,185250019,140,"*",1
"chr1",185250933,185251149,217,"*",1
"chr1",185251664,185251807,144,"*",0
"chr1",185252031,185252113,83,"*",1
"chr1",185252316,185252380,65,"*",1
"chr1",185255745,185255835,91,"*",0
"chr1",185258498,185258625,128,"*",0
"chr1",185259314,185259527,214,"*",4
"chr1",185260401,185260498,98,"*",1
"chr1",185261330,185261435,106,"*",1
"chr1",185262679,185262839,161,"*",1
"chr1",185263631,185263859,229,"*",3
"chr1",185266901,185267074,174,"*",0
"chr1",185267173,185267279,107,"*",2
"chr1",185271434,185271500,67,"*",0
"chr1",185272572,185272642,71,"*",2
"chr1",185275912,185275947,36,"*",0
"chr1",185277147,185277221,75,"*",1
"chr1",185278148,185278366,219,"*",1
"chr1",185281651,185281740,90,"*",0
"chr1",185282298,185282510,213,"*",1
"chr1",185283382,185283540,159,"*",0
"chr1",185283847,185287191,3345,"*",48
"chr1",185288040,185288282,243,"*",0
"chr1",185289353,185289543,191,"*",1
"chr1",185290486,185290631,146,"*",1
"chr1",185291319,185291425,107,"*",1
"chr1",185294744,185294875,132,"*",3
"chr1",185295038,185295680,643,"*",4
"chr1",185296411,185296513,103,"*",1
"chr1",185297473,185297581,109,"*",1
"chr1",185302708,185302801,94,"*",1
"chr1",185303299,185303401,103,"*",2
"chr1",185311846,185312527,682,"*",6
"chr1",185313319,185313385,67,"*",0
"chr1",185313581,185313692,112,"*",0
"chr1",185315894,185316054,161,"*",0
"chr1",185317807,185317958,152,"*",0
"chr1",185318564,185318654,91,"*",1
"chr1",185320837,185321006,170,"*",1
"chr1",185321183,185323815,2633,"*",30
"chr1",185325503,185325662,160,"*",0
"chr1",185327620,185327742,123,"*",0
"chr1",185329021,185329396,376,"*",3
"chr1",185332149,185332321,173,"*",3
"chr1",185338106,185338232,127,"*",0
"chr1",185341223,185341327,105,"*",1
"chr1",185345315,185345427,113,"*",0
"chr1",185346675,185346723,49,"*",0
"chr1",185348744,185348835,92,"*",0
"chr1",185352182,185352379,198,"*",1
"chr1",185353957,185354062,106,"*",0
"chr1",185356478,185357777,1300,"*",20
"chr1",185359461,185359869,409,"*",10
"chr1",185362576,185362865,290,"*",6
"chr1",185363095,185363243,149,"*",2
"chr1",185367531,185367615,85,"*",0
"chr1",185369577,185369676,100,"*",2
"chr1",185370889,185371045,157,"*",0
"chr1",185372918,185373057,140,"*",1
"chr1",185374118,185374212,95,"*",0
"chr1",185378775,185378901,127,"*",0
"chr1",185379545,185379737,193,"*",0
"chr1",185381800,185381971,172,"*",0
"chr1",185384877,185385110,234,"*",0
"chr1",185386246,185386330,85,"*",0
"chr1",185387059,185387118,60,"*",1
"chr1",185394363,185394473,111,"*",2
"chr1",185396030,185396166,137,"*",1
"chr1",185397060,185397267,208,"*",1
"chr1",185398394,185398506,113,"*",3
"chr1",185399222,185399339,118,"*",0
"chr1",185401309,185401668,360,"*",0
"chr1",185406961,185407194,234,"*",3
"chr1",185407491,185407753,263,"*",1
"chr1",185410185,185410236,52,"*",0
"chr1",185411158,185411367,210,"*",1
"chr1",185411703,185411775,73,"*",0
"chr1",185413155,185413234,80,"*",0
"chr1",185413449,185413550,102,"*",0
"chr1",185414330,185414485,156,"*",0
"chr1",185415754,185415951,198,"*",1
"chr1",185418212,185418385,174,"*",2
"chr1",185420127,185420287,161,"*",1
"chr1",185424311,185424389,79,"*",0
"chr1",185427852,185427916,65,"*",1
"chr1",185427997,185428355,359,"*",0
"chr1",185429357,185432608,3252,"*",62
"chr1",185441666,185441819,154,"*",2
"chr1",185447116,185449214,2099,"*",26
"chr1",185454005,185454133,129,"*",1
"chr1",185454848,185455679,832,"*",7
"chr1",185456352,185456429,78,"*",0
"chr1",185462687,185462926,240,"*",1
"chr1",185464077,185468762,4686,"*",74
"chr1",186087731,186088768,1038,"*",14
"chr1",186089444,186089559,116,"*",1
"chr1",186100193,186100362,170,"*",1
"chr1",186114264,186114363,100,"*",1
"chr1",186117157,186117310,154,"*",2
"chr1",186123201,186123306,106,"*",1
"chr1",186623186,186625606,2421,"*",33
"chr1",186628883,186629036,154,"*",0
"chr1",186630610,186630787,178,"*",0
"chr1",186632458,186632568,111,"*",0
"chr1",186632678,186632810,133,"*",0
"chr1",186649735,186649898,164,"*",1
"chr1",186676742,186676876,135,"*",2
"chr1",186704429,186705992,1564,"*",9
"chr1",186720978,186721546,569,"*",8
"chr1",186736116,186736314,199,"*",1
"chr1",186737588,186739863,2276,"*",25
"chr1",186749164,186749358,195,"*",2
"chr1",186749396,186750165,770,"*",12
"chr1",186752417,186752921,505,"*",11
"chr1",186960508,186961513,1006,"*",2
"chr1",186967416,186970627,3212,"*",9
"chr1",187044648,187044877,230,"*",1
"chr1",187048407,187048489,83,"*",3
"chr1",187073011,187073335,325,"*",6
"chr1",187097777,187097912,136,"*",0
"chr1",187112478,187112626,149,"*",2
"chr1",187117263,187117469,207,"*",5
"chr1",187120869,187121050,182,"*",3
"chr1",187121966,187122060,95,"*",1
"chr1",187122481,187124365,1885,"*",19
"chr1",187125138,187125315,178,"*",1
"chr1",187125630,187125983,354,"*",12
"chr1",187127562,187127852,291,"*",2
"chr1",187135293,187135634,342,"*",4
"chr1",187140373,187140496,124,"*",1
"chr1",187142827,187143097,271,"*",3
"chr1",187174375,187174478,104,"*",0
"chr1",187183220,187183270,51,"*",1
"chr1",187188861,187189565,705,"*",16
"chr1",187192939,187193020,82,"*",2
"chr1",187193926,187194015,90,"*",3
"chr1",187215170,187215465,296,"*",2
"chr1",187215508,187215676,169,"*",0
"chr1",187215743,187215906,164,"*",2
"chr1",187225503,187226219,717,"*",2
"chr1",187229599,187229660,62,"*",0
"chr1",187230784,187230845,62,"*",2
"chr1",187232710,187232835,126,"*",3
"chr1",187233131,187233313,183,"*",0
"chr1",187233747,187233901,155,"*",0
"chr1",187233954,187234339,386,"*",0
"chr1",187234632,187235831,1200,"*",12
"chr1",187304330,187305043,714,"*",8
"chr1",187315359,187315478,120,"*",4
"chr1",187316524,187316563,40,"*",0
"chr1",187322284,187322354,71,"*",0
"chr1",187341487,187341575,89,"*",1
"chr1",187348357,187351704,3348,"*",47
"chr1",187608791,187608899,109,"*",0
"chr1",187609029,187609205,177,"*",0
"chr1",187609696,187609784,89,"*",1
"chr1",187793325,187793742,418,"*",3
"chr1",187997827,187998052,226,"*",1
"chr1",188022362,188022483,122,"*",4
"chr1",188043334,188043749,416,"*",0
"chr1",188066341,188066457,117,"*",1
"chr1",188146313,188146423,111,"*",1
"chr1",188150179,188150340,162,"*",0
"chr1",188198576,188198845,270,"*",2
"chr1",188210895,188214885,3991,"*",24
"chr1",188262023,188262063,41,"*",0
"chr1",188262838,188263509,672,"*",7
"chr1",188266971,188267136,166,"*",0
"chr1",188318961,188319093,133,"*",3
"chr1",188351037,188351100,64,"*",0
"chr1",188356689,188357520,832,"*",11
"chr1",188357856,188358040,185,"*",3
"chr1",188358493,188358714,222,"*",1
"chr1",188359815,188359908,94,"*",0
"chr1",188378916,188379111,196,"*",1
"chr1",188381417,188381547,131,"*",3
"chr1",188395755,188395950,196,"*",0
"chr1",188399741,188400382,642,"*",6
"chr1",188415678,188415861,184,"*",0
"chr1",188430707,188430870,164,"*",1
"chr1",188436812,188436970,159,"*",2
"chr1",188443014,188443508,495,"*",4
"chr1",188444443,188444703,261,"*",6
"chr1",188446697,188446866,170,"*",1
"chr1",188451734,188452401,668,"*",12
"chr1",188466119,188466340,222,"*",2
"chr1",188519353,188519443,91,"*",2
"chr1",188523328,188523458,131,"*",2
"chr1",188531659,188531785,127,"*",1
"chr1",188533139,188533240,102,"*",2
"chr1",188536309,188536488,180,"*",1
